,Id,Personal URL,Profile Cover Image Status,Profile Text Color R,Profile Text Color G,Profile Text Color B,Profile Page Color R,Profile Page Color G,Profile Page Color B,Profile Theme Color R,Profile Theme Color G,Profile Theme Color B,Is Profile View Size Customized?,Location Public Visibility,Profile Creation Month,Profile Creation Day,Profile Creation WeekDay,Profile Creation Hour,User Language,Num of Followers,Num of People Following,Num of Status Updates,Num of Direct Messages,Avg Daily Profile Visit Duration in seconds,Avg Daily Profile Clicks,Profile Image,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,-39600,-36000,-28800,-25200,-21600,-18000,-14400,-10800,-7200,0,3600,7200,10800,14400,16200,18000,19800,21600,25200,28800,32400,36000,37800,39600,46800,Not verified,Pending,Verified,business,celebrity,government,unknown,Num of Profile Likes
5737,1RP2S6R8SPB4CAJ1,0,1,0.0,0.52,0.71,0.87,0.93,0.96,0.76,0.76,0.76,0,0,4,27,4,20,6,3.8275631112547237,3.2079035303860515,3.6852937813867843,2.290034611362518,1.4471580313422192,0.6020599913279624,1RP2S6R8SPB4CAJ1.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.4302363534115106
5739,PQP0EQPGP28KKQHE,0,1,0.0,0.6,0.6,0.94,0.94,0.94,0.07,0.08,0.09,0,1,6,10,3,11,6,6.134113010930119,2.670245853074124,3.864511081058392,2.8318697742805017,1.505149978319906,0.6020599913279624,PQP0EQPGP28KKQHE.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2.499687082618404
5740,DIT9837B37NR3EL8,0,0,0.23,0.58,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,10,3,5,12,4.805290116441658,2.089905111439398,0.9542425094393249,1.3222192947339193,1.462397997898956,0.47712125471966244,DIT9837B37NR3EL8.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
5741,F3FKKB4IPMBBR0H1,0,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,0,4,9,1,3,8,5.860818160596099,2.7126497016272113,2.965201701025912,2.741939077729199,1.5797835966168101,0.9542425094393249,F3FKKB4IPMBBR0H1.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.133858125203335
5743,917SFQI46CFQ753S,0,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,0,6,2,6,23,8,5.901000354338687,2.8830933585756897,2.8573324964312685,3.16790781000148,1.4771212547196624,0.9030899869919435,917SFQI46CFQ753S.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.4138025167693513
5744,PCAARK2S1NBHR1E7,1,1,0.0,0.52,0.71,0.87,1.0,0.8,1.0,1.0,1.0,0,0,5,6,3,14,8,5.6632466098811785,2.6875289612146345,4.338576007749808,2.24551266781415,1.4471580313422192,0.6989700043360189,PCAARK2S1NBHR1E7.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.1139433523068367
5748,06CM1D1NFG4D44L6,1,1,0.04,0.04,0.04,0.95,0.96,0.97,0.98,0.98,0.98,0,0,11,30,0,11,6,5.544545505724731,2.322219294733919,3.7957410208692437,2.845098040014257,1.2041199826559248,0.9542425094393249,06CM1D1NFG4D44L6.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.645422269349092
5749,4JKJ8BDBH1OBAANJ,1,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,1,4,24,3,17,6,2.0492180226701815,2.298853076409707,2.437750562820388,0.7781512503836436,1.505149978319906,0.3010299956639812,4JKJ8BDBH1OBAANJ.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.6989700043360187
5751,OIQT78RHER553501,0,1,0.0,0.6,0.6,0.94,0.94,0.94,0.07,0.08,0.09,0,0,6,7,0,21,8,5.754271103945188,1.9637878273455553,3.7784406835712327,3.43568513794163,1.3010299956639813,0.8450980400142568,OIQT78RHER553501.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.3573630306151427
5755,RKJ9EBORODBB63HP,0,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,1,3,25,4,23,6,5.99461494048584,2.4533183400470375,3.729083757043612,2.9763499790032735,1.4471580313422192,0.3010299956639812,RKJ9EBORODBB63HP.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.8195439355418688
5757,NC32SISFJJCMJABO,0,1,1.0,0.41,0.12,0.13,0.11,0.13,0.0,0.0,0.0,0,1,3,6,4,23,6,5.654955839016298,3.4345689040341987,4.311690301114879,3.189770956346874,1.0791812460476249,0.3010299956639812,NC32SISFJJCMJABO.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.760422483423212
5758,PHRR6TR0K6CIDQ13,1,1,0.0,0.29,0.72,0.92,0.52,0.09,0.15,0.45,0.83,0,1,12,20,1,15,6,2.815577748324267,2.9885589568786157,3.2132520521963968,1.146128035678238,1.4313637641589874,0.8450980400142568,PHRR6TR0K6CIDQ13.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.507855871695831
5759,JMTG6BB26C9J0MCG,0,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,1,12,13,0,12,6,4.931239142752621,2.9854264740830017,4.333991061569507,1.8195439355418688,1.146128035678238,0.6020599913279624,JMTG6BB26C9J0MCG.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.3951515915045425
5762,5T9F4K09IJ5DIDIS,1,1,0.03,0.51,0.33,0.9,0.92,0.92,0.91,0.92,0.9,0,1,12,28,0,7,6,4.736292896740358,1.8920946026904804,4.2778841422402,2.645422269349092,1.5185139398778875,0.47712125471966244,5T9F4K09IJ5DIDIS.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.3242824552976926
5764,5J1QGNOMF8TGTB2E,0,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,1,1,5,3,9,8,5.41197642155814,2.2329961103921536,4.381295623003826,3.018284308426531,1.3424226808222062,0.9030899869919435,5J1QGNOMF8TGTB2E.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.1192558892779365
5765,L0O21TJSEG3E38CR,0,1,0.0,0.6,0.6,0.94,0.94,0.94,0.07,0.08,0.09,0,1,7,17,4,1,8,4.420846541601197,3.0457140589408676,4.179465613075431,2.576341350205793,1.5440680443502757,0.3010299956639812,L0O21TJSEG3E38CR.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.4534712337229356
5767,QB1M0B2K75C5TEF2,0,1,0.66,0.66,0.25,0.94,0.94,0.94,0.0,0.0,0.0,0,1,1,30,3,12,6,5.992577374656037,1.6020599913279625,4.19736327300672,3.123524980942732,1.5185139398778875,0.3010299956639812,QB1M0B2K75C5TEF2.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.2143138974243994
5768,61SBHCMH0FI05B6A,1,1,0.0,0.52,0.71,0.83,0.75,0.93,0.0,0.0,0.0,0,0,8,5,4,17,6,6.129297625793873,2.926856708949692,3.6595359071542166,3.3630475945210936,1.1760912590556813,0.47712125471966244,61SBHCMH0FI05B6A.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.1492191126553797
5769,KBHK5TLFJJQM6F22,1,1,0.0,0.52,0.71,0.87,0.93,0.96,0.0,0.0,0.0,0,0,7,17,1,19,6,6.094696777360136,1.7781512503836436,3.1264561134318045,3.4379090355394983,1.4913616938342726,0.8450980400142568,KBHK5TLFJJQM6F22.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.5010592622177517
5773,PDKO5T3LN8QAAGRS,0,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,1,9,30,4,23,8,4.7094989230909565,2.6473829701146196,3.7074850119674734,2.187520720836463,1.0,0.6020599913279624,PDKO5T3LN8QAAGRS.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.31492005599242
5774,0CT8GNSKO0T0JTL4,1,0,0.6,0.0,0.0,0.0,0.0,0.0,0.87,0.81,0.6,0,0,1,24,5,0,6,4.762415957459051,3.187520720836463,4.066773037085025,3.1126050015345745,1.591064607026499,0.47712125471966244,0CT8GNSKO0T0JTL4.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.7686381012476144
5776,JRGP2QIOJKJCHHLB,1,1,0.86,0.19,0.23,0.89,0.89,0.89,0.0,0.0,0.0,0,0,7,13,1,21,18,4.12671570368574,2.3010299956639813,3.5566642621225686,2.303196057420489,1.2787536009528289,0.6989700043360189,JRGP2QIOJKJCHHLB.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.6053050461411096
5777,OL6PLCQ9A1Q63L5K,0,0,0.14,0.2,0.28,0.87,0.93,0.96,0.03,0.07,0.14,0,0,2,25,3,21,6,4.816373888752362,2.8926510338773004,3.7801011914679115,2.8068580295188172,1.041392685158225,0.3010299956639812,OL6PLCQ9A1Q63L5K.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.288696260590256
5778,I0C7H845M9BBN9SB,0,1,0.72,0.11,0.11,0.9,0.96,0.98,0.86,0.91,0.93,0,1,6,28,4,18,24,3.7535830588929064,1.380211241711606,3.874655732598101,1.041392685158225,1.3424226808222062,0.6020599913279624,I0C7H845M9BBN9SB.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.6290016192869916
5779,H4QAR19IR94MMH35,1,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,0,1,14,0,18,8,4.9287234980526415,2.2600713879850747,3.7180031682670176,2.4409090820652177,1.1139433523068367,0.9542425094393249,H4QAR19IR94MMH35.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.7075701760979363
5780,D94B1K2188HJGSTI,0,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,1,5,28,4,14,6,3.2814878879400813,2.290034611362518,3.3209766773428235,1.3617278360175928,1.0,0.0,D94B1K2188HJGSTI.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.9122220565324155
5782,EI836AS4AJCC8L7L,1,1,0.0,0.52,0.71,0.77,0.77,0.77,0.0,0.0,0.0,0,0,7,15,3,13,4,4.803231715690492,3.3220124385824006,3.623042434246382,2.1702617153949575,1.462397997898956,0.47712125471966244,EI836AS4AJCC8L7L.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.075546961392531
5783,N83B6JM8CCTRL790,0,0,1.0,0.35,0.45,0.94,0.99,1.0,0.94,0.94,0.94,0,1,6,18,0,18,6,4.093841766912128,1.8129133566428555,4.095413464448447,2.9434945159061026,1.414973347970818,0.47712125471966244,N83B6JM8CCTRL790.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.1838390370564214
5788,S45RD995QLS1G4J4,0,0,0.0,0.52,0.71,0.87,0.93,0.96,0.93,0.65,0.45,0,1,12,5,3,9,10,4.526481433862552,2.924795995797912,4.1900794539415145,2.2648178230095364,1.380211241711606,0.9030899869919435,S45RD995QLS1G4J4.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.681964458994683
5789,DN78J4H9CQ9SLRDT,0,1,0.06,0.37,0.63,0.89,0.89,0.89,0.98,0.98,0.98,0,0,9,21,3,20,6,4.324035392913916,3.1693804953119495,3.9204885646582976,2.848189116991399,1.0791812460476249,0.3010299956639812,DN78J4H9CQ9SLRDT.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.8825245379548803
5791,O3T798G028R7N857,0,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,1,5,19,1,23,6,4.256573438123724,3.4139699717480614,4.121756758487815,2.24551266781415,1.4313637641589874,0.47712125471966244,O3T798G028R7N857.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.3422252293607904
5792,MR55B5DCOA06HM0S,0,1,0.91,0.11,0.31,0.94,0.94,0.94,0.07,0.08,0.09,0,1,10,28,3,2,6,4.333044029823487,2.1522883443830563,3.6644539285811577,2.693726948923647,1.2304489213782739,0.6020599913279624,MR55B5DCOA06HM0S.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3.8397921844453293
5794,DCO8TII7O3LBL51M,1,1,0.11,0.63,0.95,0.87,0.93,0.96,0.75,0.87,0.93,1,1,12,3,3,15,6,5.693870224883569,1.8195439355418688,3.8780619812900126,2.3283796034387376,1.3424226808222062,0.3010299956639812,DCO8TII7O3LBL51M.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.411788004543869
5795,95JSQ87M6EJ55ST2,0,0,0.44,0.44,0.44,0.94,0.94,0.94,0.0,0.0,0.0,0,1,10,9,3,13,6,6.075081031076898,1.4771212547196624,4.126293790693266,3.037426497940624,1.4471580313422192,0.6020599913279624,95JSQ87M6EJ55ST2.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.776192514747072
5796,ID6DKC314TH5SALG,0,1,0.06,0.32,0.64,0.96,0.96,0.96,0.04,0.31,0.64,0,1,7,22,3,14,6,4.641027688177414,3.249198357391113,3.9322707758994904,2.88024177589548,1.5563025007672873,0.6989700043360189,ID6DKC314TH5SALG.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.188647295999717
5797,K2NPL3QOD9TT42KC,1,1,0.0,0.52,0.71,0.87,0.93,0.96,0.36,0.73,0.89,0,0,5,18,3,10,4,3.387033701282363,3.2997251539756367,2.44870631990508,1.4313637641589874,1.4771212547196624,0.0,K2NPL3QOD9TT42KC.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
5798,QEH8D3O6103OD8QC,0,0,0.73,0.86,0.0,0.93,0.91,0.77,0.15,0.4,0.51,0,1,3,3,1,1,6,4.2386231053847006,3.4448251995097476,3.991181757667873,2.6748611407378116,1.414973347970818,0.47712125471966244,QEH8D3O6103OD8QC.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0484418035504044
5801,8HLFQOR506L3OGP5,1,0,0.0,0.33,0.69,0.87,0.93,0.96,0.0,0.33,0.69,0,1,11,18,0,6,6,4.209166366716778,2.833147111912785,4.502590973780718,2.307496037913213,1.4913616938342726,0.9030899869919435,8HLFQOR506L3OGP5.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2.815577748324267
5802,EMA85NG6ICDB8F0G,1,1,0.58,0.65,0.27,1.0,1.0,1.0,0.7,0.87,0.85,0,0,8,31,4,15,6,3.3265406685165617,3.0842186867392387,3.149527013754348,1.255272505103306,1.3010299956639813,0.9542425094393249,EMA85NG6ICDB8F0G.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.7781512503836434
5805,J10JIJ6B6BTCEPT1,0,1,0.23,0.58,0.85,0.87,0.93,0.96,0.0,0.0,0.0,0,1,3,25,3,16,6,5.2784334765374155,3.0927206446840994,4.14323345465317,3.383815365980431,1.380211241711606,0.9030899869919435,J10JIJ6B6BTCEPT1.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.6588695922019623
5806,HD6GIBNJDGJ0PRM2,0,1,0.83,0.83,0.83,0.87,0.93,0.96,1.0,1.0,1.0,0,0,1,5,1,11,6,2.2576785748691846,1.8195439355418688,2.075546961392531,0.3010299956639812,1.1139433523068367,0.3010299956639812,HD6GIBNJDGJ0PRM2.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
5807,Q0KMPMSTFQD4T4K3,0,1,0.11,0.63,0.95,0.87,0.93,0.96,0.96,0.97,0.98,1,0,5,18,3,2,6,1.414973347970818,0.0,0.7781512503836436,0.0,0.6020599913279624,0.47712125471966244,Q0KMPMSTFQD4T4K3.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
5809,546AEQDE5HDNG4SI,1,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,1,6,27,0,5,6,5.36239575799458,2.1072099696478683,3.2400497721126476,2.53655844257153,1.591064607026499,0.0,546AEQDE5HDNG4SI.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.4668676203541096
5810,0965SRAS2MC2ESMN,0,1,0.0,0.66,0.88,0.87,0.93,0.96,0.02,0.4,0.57,0,0,5,11,4,13,6,3.253580289562183,3.089198366805149,3.318689269947746,1.4913616938342726,1.4313637641589874,0.6989700043360189,0965SRAS2MC2ESMN.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.05307844348342
5813,P35S2MFJ5H6CK648,1,0,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,0,10,26,3,21,13,5.435524258339159,2.711807229041191,3.8658735282078145,2.9633155113861114,1.3617278360175928,0.3010299956639812,P35S2MFJ5H6CK648.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0969100130080562
5814,727L968ARRRADKRL,1,0,0.23,0.58,0.85,0.87,0.93,0.96,0.07,0.08,0.09,0,1,4,17,5,12,24,6.103041155718196,0.3010299956639812,3.9314070135565733,3.3656751404559175,1.3222192947339193,0.6989700043360189,727L968ARRRADKRL.png,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6989700043360189
5816,KKO7HBOIT7HTDS1G,0,1,0.0,0.6,0.6,0.94,0.94,0.94,0.07,0.08,0.09,0,0,10,7,4,17,8,4.343881038214771,2.8536982117761744,3.953131225183445,1.6812412373755872,1.505149978319906,0.47712125471966244,KKO7HBOIT7HTDS1G.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.4323277922616042
5817,PMM86ORJ78O75SAS,0,1,0.0,0.6,0.6,0.94,0.94,0.94,0.07,0.08,0.09,0,1,1,30,4,17,6,4.147212416970458,2.0293837776852097,2.8981764834976764,2.250420002308894,1.3424226808222062,0.6020599913279624,PMM86ORJ78O75SAS.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.351409751925439
5818,41819C2NP1ORRADB,1,1,0.58,0.81,0.29,0.99,0.99,0.99,0.0,0.34,0.23,0,0,8,25,3,18,6,3.3881012015705165,2.4456042032735974,3.5241363765925686,1.5563025007672873,1.5440680443502757,0.3010299956639812,41819C2NP1ORRADB.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.3370597263205246
5821,26ONB6N962LGLPPE,0,1,0.31,0.03,0.47,0.87,0.93,0.96,0.53,0.56,0.55,0,0,7,6,4,14,6,3.178401341533755,2.287801729930226,3.4220971631317103,1.0791812460476249,1.1760912590556813,0.7781512503836436,26ONB6N962LGLPPE.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.1209028176145273
5822,REHJ5RAH55480Q0P,1,1,0.89,0.78,0.51,0.94,0.94,0.94,0.07,0.08,0.09,0,1,9,18,4,11,10,6.139727056725825,2.5289167002776547,4.418118915654199,2.8819549713396007,1.5185139398778875,0.47712125471966244,REHJ5RAH55480Q0P.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.592620821321982
5825,84AI5D7D0OBKQ80O,0,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,0,10,18,4,19,6,4.306210508167761,2.53655844257153,3.3740147402919116,2.05307844348342,1.2787536009528289,0.3010299956639812,84AI5D7D0OBKQ80O.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.4534712337229356
5826,T09APKMLL8DAE5R3,1,1,0.0,0.52,0.71,0.87,0.93,0.96,0.75,0.87,0.93,0,1,12,26,5,12,6,4.156851901070011,2.7323937598229686,3.8111726950665545,2.2624510897304293,1.4913616938342726,0.9542425094393249,T09APKMLL8DAE5R3.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.414973347970818
5828,LRKEROLDEPHKPBKL,1,1,0.0,0.52,0.71,0.82,0.5,0.92,0.75,0.87,0.93,0,1,12,1,3,4,6,5.2557547866430445,3.073351702386901,3.2135177569963047,1.3979400086720377,1.2041199826559248,0.0,LRKEROLDEPHKPBKL.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
5830,LRP8PI36H817EE26,1,1,0.12,0.6,0.78,0.85,0.93,0.96,0.78,0.89,0.93,0,1,1,13,3,16,8,5.848460697118126,2.4712917110589387,4.551437798518334,3.0145205387579237,1.1760912590556813,0.47712125471966244,LRP8PI36H817EE26.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.369215857410143
5831,195RD4LLE0GLBD6C,1,1,0.26,0.26,0.26,1.0,1.0,1.0,0.72,0.02,0.02,0,0,11,30,3,14,16,5.848534567088479,1.9822712330395684,2.7307822756663893,3.162862993321926,1.0,0.47712125471966244,195RD4LLE0GLBD6C.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.4727564493172123
5832,AEAB11EJ4LRNLT5F,1,0,0.87,0.18,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,5,0,10,5,2.250420002308894,2.2764618041732443,2.949390006644913,0.7781512503836436,1.3222192947339193,0.3010299956639812,AEAB11EJ4LRNLT5F.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.3283796034387376
